GLOBALEVENTID,SQLDATE,Actor1CountryCode,Actor2CountryCode,EventCode,EventRootCode,GoldsteinScale,AvgTone,SOURCEURL,date,sample_type,event_label
1160629223,20240228,RUS,WST,150,15,-7.2,-1.15273775216138,https://www.aa.com.tr/en/russia-ukraine-war/russia-to-take-extra-security-measures-against-hostile-rhetoric-from-nato-states-kremlin/3150036,2024-02-28,regular,
1160769484,20240229,CHN,,173,17,-5.0,-8.81458966565347,https://www.mvariety.com/news/chinese-boater-pleads-guilty-to-2022-arrival/article_57c66f96-d69c-11ee-9466-2f568e7bd06c.html,2024-02-29,regular,
1160059615,20240226,USA,ISR,144,14,-7.5,-7.14285714285714,https://katu.com/news/local/pro-palestinian-protest-briefly-backs-up-traffic-on-airport-way-portland-international-airport-multnomah-county-oregon-port-of,2024-02-26,regular,
1160340299,20240227,,USA,172,17,-5.0,-4.8780487804878,https://www.usnews.com/news/top-news/articles/2024-02-26/trump-appeals-355-million-ruling-in-ny-civil-fraud-case,2024-02-27,regular,
1160814427,20240229,GBR,GBR,141,14,-6.5,-6.75324675324675,https://www.frontpagemag.com/uk-politician-makes-a-dark-observation-about-her-country-today/,2024-02-29,regular,
1160227653,20240226,RUS,,138,13,-7.0,-1.33689839572193,https://spravy.pozri.sk/clanok/ruske-utoky-na-ukrajinu-poskodili-kazdu-siedmu-skolu-len-tretina-ukrajinskych-deti-moze-chodit-prezencne-do-skoly/1579538,2024-02-26,regular,
1160163494,20240226,USA,,140,14,-6.5,-8.77192982456141,https://www.presstv.ir/Detail/2024/02/26/720831/US-airman-Gaza-fire-Bushnell,2024-02-26,regular,
1160542802,20240228,CHN,,173,17,-5.0,-0.24630541871921,https://www.philippinetimes.com/news/274140016/the-20th-international-congress-on-luobing-theory-held-in-shijiazhuang,2024-02-28,regular,
1160122798,20240226,,USA,173,17,-5.0,-7.80487804878049,http://www.wrjo.com/2024/02/26/arrest-made-in-murder-of-kentucky-student-found-in-dorm-room/,2024-02-26,regular,
1160350616,20240227,RUS,,173,17,-5.0,-2.41157556270096,https://www.aftenposten.no/norge/i/mBKed4/nyhetsstudio-siste-nytt?pinnedEntry=97321,2024-02-27,regular,
1161072195,20240301,RUS,RUS,172,17,-5.0,-7.01219512195122,https://www.outlookindia.com/international/editor-of-top-independent-russian-newspaper-fined-for-allegedly-discrediting-military,2024-03-01,regular,
1160466324,20240227,RUS,,173,17,-5.0,-3.36115115835355,https://www.aftenposten.no/norge/i/mBKed4/nyhetsstudio-siste-nytt?pinnedEntry=97357,2024-02-27,regular,
1160251755,20240227,USA,,172,17,-5.0,-7.60998810939358,https://news.yahoo.com/gop-lawmaker-files-bill-add-232419513.html,2024-02-27,regular,
1161303193,20240302,USA,IND,182,18,-9.5,-2.4390243902439,https://www.firstpost.com/explainers/who-was-amarnath-ghosh-the-indian-classical-dancer-shot-dead-in-the-us-13744282.html,2024-03-02,regular,
1161048487,20240301,RUS,,1712,17,-9.2,-4.96894409937888,https://pda.spb.kp.ru/online/news/5697374/,2024-03-01,regular,
